CASRN,DTXSID,Name,Species,Sex,DosingAdj,HalfLife.h,kelim.h,Source,NObs,Multimodal,FittedDist
1198297-65-2,DTXSID701023773,"2-(Perfluoro-1,4-dimethyl-2,5-dioxaoctyl)ethylphosphonic acid",,,,29070,,,,,
1198297-65-2,DTXSID701023773,"2-(Perfluoro-1,4-dimethyl-2,5-dioxaoctyl)ethylphosphonic acid",,,,782.4,,,,,
1198297-33-4,DTXSID401023774,"Ethyl 2-(perfluoro-1,4-dimethyl-2,5-dioxaoctyl)ethylphosphonate",,,,29070,,,,,
1198297-33-4,DTXSID401023774,"Ethyl 2-(perfluoro-1,4-dimethyl-2,5-dioxaoctyl)ethylphosphonate",,,,782.4,,,,,
1198297-83-4,DTXSID901023781,"2-(Perfluoro-2,5,8,11,14-pentaoxa-1,4,7,10,13-pentamethylheptadecyl)ethylphosphonic acid",,,,29070,,,,,
1198297-83-4,DTXSID901023781,"2-(Perfluoro-2,5,8,11,14-pentaoxa-1,4,7,10,13-pentamethylheptadecyl)ethylphosphonic acid",,,,782.4,,,,,
1198296-49-9,DTXSID801023776,"Diethyl 2-(perfluoro-1,4-dimethyl-2,5-dioxaoctyl)ethylphosphonate",,,,29070,,,,,
1198296-49-9,DTXSID801023776,"Diethyl 2-(perfluoro-1,4-dimethyl-2,5-dioxaoctyl)ethylphosphonate",,,,782.4,,,,,
1198297-66-3,DTXSID001023772,"Diethyl (perfluoro-1,4,7,10,13-pentamethyl-2,5,8,11,14-pentaoxaheptadecyl)ethylphosphonate",,,,29070,,,,,
1198297-66-3,DTXSID001023772,"Diethyl (perfluoro-1,4,7,10,13-pentamethyl-2,5,8,11,14-pentaoxaheptadecyl)ethylphosphonate",,,,782.4,,,,,
1198297-67-4,DTXSID301023771,"Ethyl hydrogen [perfluoro-1,4,7,10,13-pentamethyl-2,5,8,11,14-pentaoxa-1-heptadecyl]ethylphosphonate",,,,29070,,,,,
1198297-67-4,DTXSID301023771,"Ethyl hydrogen [perfluoro-1,4,7,10,13-pentamethyl-2,5,8,11,14-pentaoxa-1-heptadecyl]ethylphosphonate",,,,782.4,,,,,
91543-34-9,DTXSID20433053,"Phosphorane, difluorotris(nonafluorobutyl)-",,,,29070,,,,,
91543-34-9,DTXSID20433053,"Phosphorane, difluorotris(nonafluorobutyl)-",,,,52.55,,,,,
91543-34-9,DTXSID20433053,"Phosphorane, difluorotris(nonafluorobutyl)-",,,,782.4,,,,,
662-75-9,DTXSID60797888,"Phosphoric acid--2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptan-1-ol (1/3)",,,,52.55,,,,,
662-75-9,DTXSID60797888,"Phosphoric acid--2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptan-1-ol (1/3)",,,,782.4,,,,,
662-75-9,DTXSID60797888,"Phosphoric acid--2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptan-1-ol (1/3)",,,,4.943,,,,,
81860-11-9,DTXSID20827958,"Phosphorous acid--2,2,3,3,3-pentafluoropropan-1-ol (1/3)",,,,52.55,,,,,
81860-11-9,DTXSID20827958,"Phosphorous acid--2,2,3,3,3-pentafluoropropan-1-ol (1/3)",,,,4.943,,,,,
65611-17-8,DTXSID60798390,"Phosphorous acid--2,2,3,3,4,4,5,5-octafluoropentan-1-ol (1/3)",,,,52.55,,,,,
65611-17-8,DTXSID60798390,"Phosphorous acid--2,2,3,3,4,4,5,5-octafluoropentan-1-ol (1/3)",,,,4.943,,,,,
65611-18-9,DTXSID50798389,"Phosphorous acid--2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptan-1-ol (1/3)",,,,52.55,,,,,
65611-18-9,DTXSID50798389,"Phosphorous acid--2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptan-1-ol (1/3)",,,,782.4,,,,,
65611-18-9,DTXSID50798389,"Phosphorous acid--2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptan-1-ol (1/3)",,,,4.943,,,,,
79155-01-4,DTXSID70823869,"Phosphorous acid--3,3,4,4,4-pentafluorobutan-2-ol (1/3)",,,,52.55,,,,,
79155-01-4,DTXSID70823869,"Phosphorous acid--3,3,4,4,4-pentafluorobutan-2-ol (1/3)",,,,4.943,,,,,
75260-69-4,DTXSID50896657,N-[(Perfluorooctyl)sulfonyl]glycine potassium salt (1:1),,,,29070,,,,,
75260-69-4,DTXSID50896657,N-[(Perfluorooctyl)sulfonyl]glycine potassium salt (1:1),,,,782.4,,,,,
117205-07-9,DTXSID40382074,"Potassium 1,1,2,2-tetrafluoro-2-(pentafluoroethoxy)ethane-1-sulfonate",,,,52.55,,,,,
117205-07-9,DTXSID40382074,"Potassium 1,1,2,2-tetrafluoro-2-(pentafluoroethoxy)ethane-1-sulfonate",,,,29070,,,,,
70755-50-9,DTXSID60896643,"Potassium 1,1,2,2-tetrafluoro-2-{[1,1,1,2,3,3-hexafluoro-3-(pentafluoroethoxy)propan-2-yl]oxy}ethane-1-sulfonate",,,,29070,,,,,
70755-50-9,DTXSID60896643,"Potassium 1,1,2,2-tetrafluoro-2-{[1,1,1,2,3,3-hexafluoro-3-(pentafluoroethoxy)propan-2-yl]oxy}ethane-1-sulfonate",,,,782.4,,,,,
70259-85-7,DTXSID20880947,"Potassium 1,1,2,2,3,3,4,4-octafluorobutane-1-sulfonate",,,,29070,,,,,
70259-85-7,DTXSID20880947,"Potassium 1,1,2,2,3,3,4,4-octafluorobutane-1-sulfonate",,,,52.55,,,,,
70259-85-7,DTXSID20880947,"Potassium 1,1,2,2,3,3,4,4-octafluorobutane-1-sulfonate",,,,4.943,,,,,
70259-85-7,DTXSID20880947,"Potassium 1,1,2,2,3,3,4,4-octafluorobutane-1-sulfonate",,,,782.4,,,,,
93762-10-8,DTXSID00239570,"Potassium 1,1,2,3,3,3-hexafluoro-2-(trifluoromethyl)propanesulfonate",,,,782.4,,,,,
93762-10-8,DTXSID00239570,"Potassium 1,1,2,3,3,3-hexafluoro-2-(trifluoromethyl)propanesulfonate",,,,52.55,,,,,
93762-10-8,DTXSID00239570,"Potassium 1,1,2,3,3,3-hexafluoro-2-(trifluoromethyl)propanesulfonate",,,,4.943,,,,,
374-62-9,DTXSID901020018,Potassium perfluoro-4-(methyl)cyclohexanesulfonate,,,,29070,,,,,
374-62-9,DTXSID901020018,Potassium perfluoro-4-(methyl)cyclohexanesulfonate,,,,782.4,,,,,
83329-89-9,DTXSID00892447,Potassium 11-chloroeicosafluoro-3-oxaundecane-1-sulfonate,,,,29070,,,,,
83329-89-9,DTXSID00892447,Potassium 11-chloroeicosafluoro-3-oxaundecane-1-sulfonate,,,,782.4,,,,,
62880-94-8,DTXSID10892332,Potassium 2-methyl-2-{3-[2-(perfluorohexyl)ethylsulfanyl]propanamido}-1-propanesulfonate,,,,29070,,,,,
62880-94-8,DTXSID10892332,Potassium 2-methyl-2-{3-[2-(perfluorohexyl)ethylsulfanyl]propanamido}-1-propanesulfonate,,,,782.4,,,,,
2087970-38-3,DTXSID20893153,"Potassium 2,2,3-trifluoro-3-[1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy](1-14-C)propanoate",,,,29070,,,,,
2087970-38-3,DTXSID20893153,"Potassium 2,2,3-trifluoro-3-[1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy](1-14-C)propanoate",,,,782.4,,,,,
2087970-38-3,DTXSID20893153,"Potassium 2,2,3-trifluoro-3-[1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy](1-14-C)propanoate",,,,52.55,,,,,
1087271-46-2,DTXSID60892448,"Potassium 2,2,3-trifluoro-3-[1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy]propanoate",,,,29070,,,,,
1087271-46-2,DTXSID60892448,"Potassium 2,2,3-trifluoro-3-[1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy]propanoate",,,,782.4,,,,,
1087271-46-2,DTXSID60892448,"Potassium 2,2,3-trifluoro-3-[1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy]propanoate",,,,52.55,,,,,
84100-11-8,DTXSID50232970,"Potassium 2,2,3,3-tetrafluoro-3-(heptafluoropropoxy)propionate",,,,52.55,,,,,
307-71-1,DTXSID60880123,Potassium 11H-perfluoroundecanoate,,,,29070,,,,,
307-71-1,DTXSID60880123,Potassium 11H-perfluoroundecanoate,,,,782.4,,,,,
29457-73-6,DTXSID50896652,Potassium perfluoro-6-methylheptanoate,,,,29070,,,,,
29457-73-6,DTXSID50896652,Potassium perfluoro-6-methylheptanoate,,,,782.4,,,,,
29457-73-6,DTXSID50896652,Potassium perfluoro-6-methylheptanoate,,,,52.55,,,,,
68156-01-4,DTXSID80880584,Potassium perfluorodimethylcyclohexanesulfonate,,,,29070,,,,,
68156-01-4,DTXSID80880584,Potassium perfluorodimethylcyclohexanesulfonate,,,,782.4,,,,,
67118-55-2,DTXSID00896647,"Potassium 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",,,,52.55,,,,,
95091-35-3,DTXSID00896642,"Potassium 2,3,3,3-tetrafluoro-2-(trifluoromethyl)propanoate",,,,52.55,,,,,
95091-35-3,DTXSID00896642,"Potassium 2,3,3,3-tetrafluoro-2-(trifluoromethyl)propanoate",,,,4.943,,,,,
647836-31-5,DTXSID201023235,Potassium perfluoro-2-[2-(fluorosulfonyl)ethoxy]propanoate,,,,29070,,,,,
647836-31-5,DTXSID201023235,Potassium perfluoro-2-[2-(fluorosulfonyl)ethoxy]propanoate,,,,782.4,,,,,
647836-31-5,DTXSID201023235,Potassium perfluoro-2-[2-(fluorosulfonyl)ethoxy]propanoate,,,,52.55,,,,,
57589-85-2,DTXSID80880488,"Potassium 2,3,4,5-tetrachloro-6-(((3-(((heptadecafluorooctyl)sulphonyl)oxy)phenyl)amino)carbonyl)benzoate",,,,29070,,,,,
57589-85-2,DTXSID80880488,"Potassium 2,3,4,5-tetrachloro-6-(((3-(((heptadecafluorooctyl)sulphonyl)oxy)phenyl)amino)carbonyl)benzoate",,,,782.4,,,,,
68541-02-6,DTXSID60887450,"Potassium 2,3,4,5-tetrachloro-6-(((3-(((undecafluoropentyl)sulphonyl)oxy)phenyl)amino)carbonyl)benzoate",,,,29070,,,,,
68541-02-6,DTXSID60887450,"Potassium 2,3,4,5-tetrachloro-6-(((3-(((undecafluoropentyl)sulphonyl)oxy)phenyl)amino)carbonyl)benzoate",,,,782.4,,,,,
83310-58-1,DTXSID70881287,Potassium 3-(perfluorooctyl)propanoate,,,,29070,,,,,
83310-58-1,DTXSID70881287,Potassium 3-(perfluorooctyl)propanoate,,,,782.4,,,,,
2131064-77-0,DTXSID50894072,Potassium 3-[(perfluorohexyl)ethylsulfanyl]propanoate,,,,29070,,,,,
2131064-77-0,DTXSID50894072,Potassium 3-[(perfluorohexyl)ethylsulfanyl]propanoate,,,,782.4,,,,,
68136-88-9,DTXSID70893406,Potassium 3-oxaperfluorononane sulfonate,,,,29070,,,,,
68136-88-9,DTXSID70893406,Potassium 3-oxaperfluorononane sulfonate,,,,782.4,,,,,
1262446-13-8,DTXSID60858140,"Potassium 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl sulfate",,,,29070,,,,,
1262446-13-8,DTXSID60858140,"Potassium 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl sulfate",,,,782.4,,,,,
1262446-14-9,DTXSID90858138,"Potassium 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-henicosafluorododecyl sulfate",,,,29070,,,,,
1262446-14-9,DTXSID90858138,"Potassium 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-henicosafluorododecyl sulfate",,,,782.4,,,,,
588668-97-7,DTXSID10659927,"Potassium 4,4,5,5,6,6-hexafluoro-1,1,3,3-tetraoxo-1lambda~6~,3lambda~6~,2-dithiazinan-2-ide",,,,29070,,,,,
588668-97-7,DTXSID10659927,"Potassium 4,4,5,5,6,6-hexafluoro-1,1,3,3-tetraoxo-1lambda~6~,3lambda~6~,2-dithiazinan-2-ide",,,,52.55,,,,,
588668-97-7,DTXSID10659927,"Potassium 4,4,5,5,6,6-hexafluoro-1,1,3,3-tetraoxo-1lambda~6~,3lambda~6~,2-dithiazinan-2-ide",,,,4.943,,,,,
NOCAS_47328,DTXSID5047328,"Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1)",,,,29070,,,,,
NOCAS_47328,DTXSID5047328,"Potassium 5-carbamoyl-3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1)",,,,782.4,,,,,
68568-54-7,DTXSID90880616,Potassium 6-(((3-(perfluorobutylsulphonyloxy)phenyl)amino)carbonyl)perchlorobenzoate,,,,29070,,,,,
68568-54-7,DTXSID90880616,Potassium 6-(((3-(perfluorobutylsulphonyloxy)phenyl)amino)carbonyl)perchlorobenzoate,,,,782.4,,,,,
68815-72-5,DTXSID80881278,Potassium 6-(3-(perfluorohexyl)sulfonyloxyphenylaminocarbonyl)perchlorobenzoate,,,,29070,,,,,
68815-72-5,DTXSID80881278,Potassium 6-(3-(perfluorohexyl)sulfonyloxyphenylaminocarbonyl)perchlorobenzoate,,,,782.4,,,,,
73606-19-6,DTXSID60881236,Potassium 9-chlorohexadecafluoro-3-oxanonane-1-sulfonate,,,,29070,,,,,
73606-19-6,DTXSID60881236,Potassium 9-chlorohexadecafluoro-3-oxanonane-1-sulfonate,,,,782.4,,,,,
68156-07-0,DTXSID50880591,Potassium perfluoromethylcyclohexanesulfonate,,,,29070,,,,,
68156-07-0,DTXSID50880591,Potassium perfluoromethylcyclohexanesulfonate,,,,782.4,,,,,
2966-54-3,DTXSID20896624,Potassium heptafluorobutanoate,,,,52.55,,,,,
2966-54-3,DTXSID20896624,Potassium heptafluorobutanoate,,,,4.943,,,,,
70281-93-5,DTXSID70220516,Potassium N-((heptadecafluorooctyl)sulphonyl)-N-methylglycinate,,,,29070,,,,,
70281-93-5,DTXSID70220516,Potassium N-((heptadecafluorooctyl)sulphonyl)-N-methylglycinate,,,,782.4,,,,,
55910-10-6,DTXSID60880486,Potassium N-(perfluorooctylsulphonyl)-N-propylglycinate,,,,29070,,,,,
55910-10-6,DTXSID60880486,Potassium N-(perfluorooctylsulphonyl)-N-propylglycinate,,,,782.4,,,,,
94159-89-4,DTXSID90881163,Potassium N-((perfluoro-7-methyloctyl)-2-hydroxypropyl)-N-methylaminoacetate,,,,29070,,,,,
94159-89-4,DTXSID90881163,Potassium N-((perfluoro-7-methyloctyl)-2-hydroxypropyl)-N-methylaminoacetate,,,,782.4,,,,,
94159-87-2,DTXSID70881161,Potassium N-((perfluorooctyl)-2-hydroxypropyl)-N-methylglycinate,,,,29070,,,,,
94159-87-2,DTXSID70881161,Potassium N-((perfluorooctyl)-2-hydroxypropyl)-N-methylglycinate,,,,782.4,,,,,
2991-51-7,DTXSID3042009,Potassium N-ethyl-N-((heptadecafluorooctyl)sulphonyl)glycinate,,,,29070,,,,,
2991-51-7,DTXSID3042009,Potassium N-ethyl-N-((heptadecafluorooctyl)sulphonyl)glycinate,,,,782.4,,,,,
67584-51-4,DTXSID7070503,Potassium N-ethyl-N-((nonafluorobutyl)sulphonyl)glycinate,,,,29070,,,,,
67584-51-4,DTXSID7070503,Potassium N-ethyl-N-((nonafluorobutyl)sulphonyl)glycinate,,,,782.4,,,,,
67584-62-7,DTXSID1070513,Potassium N-ethyl-N-((pentadecafluoroheptyl)sulphonyl)glycinate,,,,29070,,,,,
67584-62-7,DTXSID1070513,Potassium N-ethyl-N-((pentadecafluoroheptyl)sulphonyl)glycinate,,,,782.4,,,,,
67584-53-6,DTXSID7070505,Potassium N-ethyl-N-(perfluorohexylsulphonyl)glycinate,,,,29070,,,,,
67584-53-6,DTXSID7070505,Potassium N-ethyl-N-(perfluorohexylsulphonyl)glycinate,,,,782.4,,,,,
67584-52-5,DTXSID2070504,Potassium N-ethyl-N-((perfluoropentyl)sulphonyl)glycinate,,,,29070,,,,,
67584-52-5,DTXSID2070504,Potassium N-ethyl-N-((perfluoropentyl)sulphonyl)glycinate,,,,782.4,,,,,
85665-66-3,DTXSID40234928,Potassium N-propyl-N-((tridecafluorohexyl)sulphonyl)glycinate,,,,29070,,,,,
85665-66-3,DTXSID40234928,Potassium N-propyl-N-((tridecafluorohexyl)sulphonyl)glycinate,,,,782.4,,,,,
129135-87-1,DTXSID60462160,Potassium bis(nonafluorobutanesulfonyl)imide,,,,29070,,,,,
129135-87-1,DTXSID60462160,Potassium bis(nonafluorobutanesulfonyl)imide,,,,782.4,,,,,
98065-31-7,DTXSID90896631,Potassium pentadecafluorooctanoate--water (1/1/2),,,,29070,,,,,
98065-31-7,DTXSID90896631,Potassium pentadecafluorooctanoate--water (1/1/2),,,,782.4,,,,,
98065-31-7,DTXSID90896631,Potassium pentadecafluorooctanoate--water (1/1/2),,,,4.943,,,,,
98065-31-7,DTXSID90896631,Potassium pentadecafluorooctanoate--water (1/1/2),,,,52.55,,,,,
1135308-34-7,DTXSID70892474,Potassium perfluoro-1-(perfluoroethyl)cyclohexanesulfonate,,,,29070,,,,,
1135308-34-7,DTXSID70892474,Potassium perfluoro-1-(perfluoroethyl)cyclohexanesulfonate,,,,782.4,,,,,
335-24-0,DTXSID50880117,Potassium perfluoro-4-ethylcyclohexanesulfonate,,,,29070,,,,,
335-24-0,DTXSID50880117,Potassium perfluoro-4-ethylcyclohexanesulfonate,,,,782.4,,,,,
67118-57-4,DTXSID80880564,Potassium perfluoro(2-(2-propoxypropoxy)propanoate),,,,29070,,,,,
67118-57-4,DTXSID80880564,Potassium perfluoro(2-(2-propoxypropoxy)propanoate),,,,782.4,,,,,
29420-49-3,DTXSID3037707,Potassium perfluorobutanesulfonate,,,,782.4,,,,,
29420-49-3,DTXSID3037707,Potassium perfluorobutanesulfonate,,,,52.55,,,,,
29420-49-3,DTXSID3037707,Potassium perfluorobutanesulfonate,,,,4.943,,,,,
3107-18-4,DTXSID5062847,Potassium perfluorocyclohexyl sulfonate,,,,29070,,,,,
3107-18-4,DTXSID5062847,Potassium perfluorocyclohexyl sulfonate,,,,782.4,,,,,
2806-16-8,DTXSID50182340,Potassium perfluorodecanesulfonate,,,,29070,,,,,
2806-16-8,DTXSID50182340,Potassium perfluorodecanesulfonate,,,,782.4,,,,,
85187-17-3,DTXSID60234364,Potassium perfluorododecanesulfonate,,,,29070,,,,,
85187-17-3,DTXSID60234364,Potassium perfluorododecanesulfonate,,,,782.4,,,,,
60270-55-5,DTXSID9069392,Potassium perfluoroheptanesulfonate,,,,29070,,,,,
60270-55-5,DTXSID9069392,Potassium perfluoroheptanesulfonate,,,,782.4,,,,,
21049-36-5,DTXSID00896627,Potassium perfluoroheptanoate,,,,29070,,,,,
21049-36-5,DTXSID00896627,Potassium perfluoroheptanoate,,,,52.55,,,,,
21049-36-5,DTXSID00896627,Potassium perfluoroheptanoate,,,,4.943,,,,,
3871-99-6,DTXSID3037709,Potassium perfluorohexanesulfonate,,,,29070,,,,,
3871-99-6,DTXSID3037709,Potassium perfluorohexanesulfonate,,,,782.4,,,,,
3871-99-6,DTXSID3037709,Potassium perfluorohexanesulfonate,,,,52.55,,,,,
3109-94-2,DTXSID40896626,Potassium perfluorohexanoate,,,,782.4,,,,,
3109-94-2,DTXSID40896626,Potassium perfluorohexanoate,,,,4.943,,,,,
21049-38-7,DTXSID70896634,Potassium perfluorononanoate,,,,29070,,,,,
21049-38-7,DTXSID70896634,Potassium perfluorononanoate,,,,782.4,,,,,
21049-38-7,DTXSID70896634,Potassium perfluorononanoate,,,,52.55,,,,,
2795-39-3,DTXSID8037706,Potassium perfluorooctanesulfonate,,,,29070,,,,,
2795-39-3,DTXSID8037706,Potassium perfluorooctanesulfonate,,,,782.4,,,,,
2395-00-8,DTXSID00880026,Potassium perfluorooctanoate,,,,29070,,,,,
2395-00-8,DTXSID00880026,Potassium perfluorooctanoate,,,,782.4,,,,,
2395-00-8,DTXSID00880026,Potassium perfluorooctanoate,,,,52.55,,,,,
2395-00-8,DTXSID00880026,Potassium perfluorooctanoate,,,,4.943,,,,,
3872-25-1,DTXSID2063214,Potassium perfluoropentanesulfonate,,,,29070,,,,,
3872-25-1,DTXSID2063214,Potassium perfluoropentanesulfonate,,,,782.4,,,,,
3872-25-1,DTXSID2063214,Potassium perfluoropentanesulfonate,,,,52.55,,,,,
336-23-2,DTXSID80896625,Potassium perfluoropentanoate,,,,52.55,,,,,
336-23-2,DTXSID80896625,Potassium perfluoropentanoate,,,,4.943,,,,,
378-76-7,DTXSID00883375,Potassium perfluoropropanoate,,,,52.55,,,,,
378-76-7,DTXSID00883375,Potassium perfluoropropanoate,,,,4.943,,,,,
30377-53-8,DTXSID90896656,Potassium perfluoroundecanoate,,,,29070,,,,,
30377-53-8,DTXSID90896656,Potassium perfluoroundecanoate,,,,782.4,,,,,
123215-04-3,DTXSID801020403,Potassium trifluorotris(perfluoroethyl)phosphate,,,,52.55,,,,,
123215-04-3,DTXSID801020403,Potassium trifluorotris(perfluoroethyl)phosphate,,,,4.943,,,,,
74277-74-0,DTXSID60531188,Prop-2-en-1-yl 2-fluoro-2-(trifluoromethyl)pent-4-enoate,,,,52.55,,,,,
74277-74-0,DTXSID60531188,Prop-2-en-1-yl 2-fluoro-2-(trifluoromethyl)pent-4-enoate,,,,4.943,,,,,
84123-65-9,DTXSID20896503,"Prop-2-en-1-yl 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",,,,52.55,,,,,
117837-58-8,DTXSID70896518,"Prop-2-en-1-yl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",,,,29070,,,,,
117837-58-8,DTXSID70896518,"Prop-2-en-1-yl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",,,,782.4,,,,,
117837-58-8,DTXSID70896518,"Prop-2-en-1-yl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",,,,52.55,,,,,
83275-34-7,DTXSID001003249,#N/A,,,,52.55,,,,,
83275-34-7,DTXSID001003249,#N/A,,,,782.4,,,,,
83275-34-7,DTXSID001003249,#N/A,,,,4.943,,,,,
117374-33-1,DTXSID00336619,Prop-2-en-1-yl heptadecafluorononanoate,,,,29070,,,,,
117374-33-1,DTXSID00336619,Prop-2-en-1-yl heptadecafluorononanoate,,,,782.4,,,,,
20120-44-9,DTXSID40895750,Prop-2-en-1-yl pentadecafluorooctanoate,,,,29070,,,,,
20120-44-9,DTXSID40895750,Prop-2-en-1-yl pentadecafluorooctanoate,,,,52.55,,,,,
20120-44-9,DTXSID40895750,Prop-2-en-1-yl pentadecafluorooctanoate,,,,782.4,,,,,
53378-90-8,DTXSID50895726,Prop-2-en-1-yl tridecafluoroheptanoate,,,,29070,,,,,
53378-90-8,DTXSID50895726,Prop-2-en-1-yl tridecafluoroheptanoate,,,,782.4,,,,,
53378-90-8,DTXSID50895726,Prop-2-en-1-yl tridecafluoroheptanoate,,,,4.943,,,,,
58481-78-0,DTXSID90974029,#N/A,,,,52.55,,,,,
58481-78-0,DTXSID90974029,#N/A,,,,4.943,,,,,
147224-17-7,DTXSID60896502,"Propan-2-yl 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",,,,52.55,,,,,
145510-88-9,DTXSID10896517,"Propan-2-yl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",,,,29070,,,,,
145510-88-9,DTXSID10896517,"Propan-2-yl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",,,,782.4,,,,,
77529-57-8,DTXSID301023319,Propan-2-yl ethyl(heptafluoropropyl)phosphinate,,,,782.4,,,,,
77529-57-8,DTXSID301023319,Propan-2-yl ethyl(heptafluoropropyl)phosphinate,,,,29070,,,,,
77529-57-8,DTXSID301023319,Propan-2-yl ethyl(heptafluoropropyl)phosphinate,,,,52.55,,,,,
77529-57-8,DTXSID301023319,Propan-2-yl ethyl(heptafluoropropyl)phosphinate,,,,4.943,,,,,
70910-41-7,DTXSID20701380,Propan-2-yl heptadecafluorononanoate,,,,29070,,,,,
70910-41-7,DTXSID20701380,Propan-2-yl heptadecafluorononanoate,,,,782.4,,,,,
70910-41-7,DTXSID20701380,Propan-2-yl heptadecafluorononanoate,,,,4.943,,,,,
71356-37-1,DTXSID40823270,Propan-2-yl nonadecafluorodecanoate,,,,29070,,,,,
71356-37-1,DTXSID40823270,Propan-2-yl nonadecafluorodecanoate,,,,782.4,,,,,
87925-97-1,DTXSID20831378,"Propanoic acid - 2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptan-1-ol (1/1)",,,,52.55,,,,,
87925-97-1,DTXSID20831378,"Propanoic acid - 2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptan-1-ol (1/1)",,,,782.4,,,,,
87925-97-1,DTXSID20831378,"Propanoic acid - 2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptan-1-ol (1/1)",,,,4.943,,,,,
106394-04-1,DTXSID001023677,"Sodium 2,3,3,3-tetrafluoro-2-(1,1,2,2-tetrafluoro-3-iodopropoxy)propanoate",,,,29070,,,,,
106394-04-1,DTXSID001023677,"Sodium 2,3,3,3-tetrafluoro-2-(1,1,2,2-tetrafluoro-3-iodopropoxy)propanoate",,,,782.4,,,,,
106394-04-1,DTXSID001023677,"Sodium 2,3,3,3-tetrafluoro-2-(1,1,2,2-tetrafluoro-3-iodopropoxy)propanoate",,,,52.55,,,,,
1643531-85-4,DTXSID501023777,5-Methylperfluoro-3-oxa2-methylpentanoic acid,,,,52.55,,,,,
1643531-45-6,DTXSID201023778,"8-Methylperfluoro-3,6-dioxa-2,5-dimethyloctanoic acid",,,,29070,,,,,
1643531-45-6,DTXSID201023778,"8-Methylperfluoro-3,6-dioxa-2,5-dimethyloctanoic acid",,,,782.4,,,,,
1643531-45-6,DTXSID201023778,"8-Methylperfluoro-3,6-dioxa-2,5-dimethyloctanoic acid",,,,52.55,,,,,
147224-16-6,DTXSID90896499,"Propyl 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",,,,52.55,,,,,
145510-87-8,DTXSID50896516,"Propyl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",,,,29070,,,,,
145510-87-8,DTXSID50896516,"Propyl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",,,,782.4,,,,,
145510-87-8,DTXSID50896516,"Propyl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",,,,52.55,,,,,
39118-07-5,DTXSID90335696,Propyl pentafluoropropanoate,,,,52.55,,,,,
39118-07-5,DTXSID90335696,Propyl pentafluoropropanoate,,,,4.943,,,,,
134638-94-1,DTXSID60335704,Propyl perfluoroheptanoate,,,,29070,,,,,
134638-94-1,DTXSID60335704,Propyl perfluoroheptanoate,,,,782.4,,,,,
134638-93-0,DTXSID80335701,Propyl perfluorohexanoate,,,,52.55,,,,,
134638-93-0,DTXSID80335701,Propyl perfluorohexanoate,,,,4.943,,,,,
